source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
egta	Lat2	male	LTV	Latvian	Latvians, Cesis, Latvia	EUR	European Ancestry	24.5	56.9
egta	Lat3	male	LTV	Latvian	Latvians, Dobele, Latvia	EUR	European Ancestry	23.3	56.6
egta	Lit1	female	LTH	Lithuanian	Lithuanians, Lithuania	EUR	European Ancestry	24	55.3
egta	Lit2	male	LTH	Lithuanian	Lithuanians, Lithuania	EUR	European Ancestry	24	55.3
egta	Lit3	female	LTH	Lithuanian	Lithuanians, Lithuania	EUR	European Ancestry	23.9	55.4
egta	Mari1	male	MRI	Mari	Maris, Bashkortostan_Novoakbulatovo, Russia	EUR	European Ancestry	56	55.4
egta	Mari2	male	MRI	Mari	Maris, Bashkortostan_Novoakbulatovo, Russia	EUR	European Ancestry	56	55.4
egta	Mari3	male	MRI	Mari	Maris, Bashkortostan_Kameevo, Russia	EUR	European Ancestry	56.1	55.5
egta	Mari4	female	MRI	Mari	Maris, Iskush, Russia	EUR	European Ancestry	54.9	55.6
egta	TatarM1	male	MST	Mishar Tatar	Mishar-Tatars, Tatarstan_Cheremshansky, Russia	EUR	European Ancestry	51.4	54.8
egta	Mold2	female	MLD	Moldavian	Moldavians, Moldavia	EUR	European Ancestry	28.7	47.1
egta	Mold3	male	MLD	Moldavian	Moldavians, Moldavia	EUR	European Ancestry	28.7	47.1
egta	Mord1	male	MRD	Mordvin	Mordvins, Mordovia_Torbeyevsky, Russia	EUR	European Ancestry	43.3	54.1
egta	Mord2	male	MRD	Mordvin	Mordvins, Mordovia_Chamzinsky, Russia	EUR	European Ancestry	45.8	54.4
egta	Mord3	male	MRD	Mordvin	Mordvins, Mordovia_Batushevo, Russia	EUR	European Ancestry	46.1	54.6
egta	Pole1	female	POL	Pole	Poles, Poland	EUR	European Ancestry	20.8	52.5
egta	Pole2	female	POL	Pole	Poles, Poland	EUR	European Ancestry	20.8	52.5
egta	Pole3	female	POL	Pole	Poles, Poland	EUR	European Ancestry	20.8	52.5
egta	Pole4	female	POL	Pole	Poles, Wroclaw, Poland	EUR	European Ancestry	17	51.1
egta	RomBH1	female	ROM	Roma	Roma, Zavidovici, Bosnia-Herzegovina	EUR	European Ancestry	18.1	44.4
egta	RomBH2	female	ROM	Roma	Roma, Zavidovici, Bosnia-Herzegovina	EUR	European Ancestry	18.1	44.4
egta	RomBH5	female	ROM	Roma	Roma, Zavidovici, Bosnia-Herzegovina	EUR	European Ancestry	18.1	44.4
egta	Rus1	female	RSS	Russian	Russians, Russia	EUR	European Ancestry	25.7	58.9
egta	RusRz1	male	RSC	Russians Central	Russians-Central, Rjazan, Russia	EUR	European Ancestry	39.7	54.6
egta	RusKU1	female	RSC	Russians Central	Russians-Central, Kostroma_Ural, Russia	EUR	European Ancestry	57.2	56.4
egta	RusPi1	male	RSN	Russians North	Russians-North, Pinega, Russia	EUR	European Ancestry	43.4	64.7
egta	RusPi2	male	RSN	Russians North	Russians-North, Pinega, Russia	EUR	European Ancestry	43.4	64.7
egta	RusPs1	male	RSW	Russians West	Russians-West, Pskov, Russia	EUR	European Ancestry	28.3	57.8
egta	RusPs2	male	RSW	Russians West	Russians-West, Pskov, Russia	EUR	European Ancestry	28.3	57.8
egta	Saami4	male	SAM	Saami	Saami, Finnmark, Norway	EUR	European Ancestry	25.2	69.9
egta	Saami5	male	SAM	Saami	Saami, Finnmark, Norway	EUR	European Ancestry	25.2	69.9
