source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
hgdp	HGDP00133	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00134	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00135	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00136	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00137	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00139	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00140	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00141	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00143	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00144	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00145	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00146	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00148	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00149	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00150	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00151	female	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00153	female	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00154	female	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00155	female	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00158	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00161	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00163	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00165	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
