source	sample	population	population_name	superpopulation	superpopulation_name
hgdp	HGDP00636	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00637	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00638	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00639	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00640	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00641	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00642	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00643	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00644	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00645	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00646	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00647	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00648	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00649	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00651	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00653	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00654	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00655	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00661	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00662	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00663	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00664	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00666	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00667	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00668	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00669	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00670	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00671	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00672	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00673	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00674	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP00675	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00676	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00677	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00678	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00679	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00680	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00682	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00683	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00684	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00685	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00686	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00687	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00688	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00689	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00690	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00691	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00692	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00693	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00694	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00696	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00697	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00698	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00699	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00700	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00701	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00703	CLM	Colombian	AMR	American Ancestry
hgdp	HGDP00704	CLM	Colombian	AMR	American Ancestry
hgdp	HGDP00708	CLM	Colombian	AMR	American Ancestry
hgdp	HGDP00710	CLM	Colombian	AMR	American Ancestry
hgdp	HGDP00711	CMB	Cambodian	EAS	East Asian Ancestry
hgdp	HGDP00712	CMB	Cambodian	EAS	East Asian Ancestry
hgdp	HGDP00714	CMB	Cambodian	EAS	East Asian Ancestry
hgdp	HGDP00715	CMB	Cambodian	EAS	East Asian Ancestry
hgdp	HGDP00716	CMB	Cambodian	EAS	East Asian Ancestry
hgdp	HGDP00719	CMB	Cambodian	EAS	East Asian Ancestry
hgdp	HGDP00720	CMB	Cambodian	EAS	East Asian Ancestry
hgdp	HGDP00721	CMB	Cambodian	EAS	East Asian Ancestry
hgdp	HGDP00723	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00724	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00726	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00727	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00729	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00730	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00731	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00732	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00733	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00734	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00735	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00736	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00738	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00739	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00740	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00741	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00744	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00745	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00746	PAL	Palestinian	MEA	Middle Eastern Ancestry
hgdp	HGDP00747	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00748	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00750	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00751	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00752	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00753	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00754	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00755	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00756	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00757	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00758	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00759	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00760	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00761	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00762	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00763	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00764	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00765	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00766	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00767	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00768	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00769	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00771	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00772	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00774	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00776	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00777	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00779	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00780	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00781	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00782	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00784	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00786	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00787	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00788	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00790	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00791	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00794	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00795	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00797	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00799	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00800	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00802	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00803	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00804	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00805	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00806	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00807	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00808	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00810	ORC	Orcadian	EUR	European Ancestry
hgdp	HGDP00811	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00812	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00813	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00814	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00815	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00817	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00818	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00819	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00820	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00821	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00822	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00823	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00828	JPT	Japanese	EAS	East Asian Ancestry
hgdp	HGDP00832	SUR	Surui	AMR	American Ancestry
hgdp	HGDP00837	SUR	Surui	AMR	American Ancestry
hgdp	HGDP00838	SUR	Surui	AMR	American Ancestry
hgdp	HGDP00843	SUR	Surui	AMR	American Ancestry
hgdp	HGDP00845	SUR	Surui	AMR	American Ancestry
hgdp	HGDP00849	SUR	Surui	AMR	American Ancestry
hgdp	HGDP00854	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00856	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00858	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00859	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00860	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00861	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00862	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00863	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00864	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00865	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00868	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00869	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00870	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00871	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00872	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00873	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00875	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00876	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00877	MAY	Maya	AMR	American Ancestry
hgdp	HGDP00879	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00880	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00881	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00882	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00883	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00884	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00885	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00886	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00888	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00889	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00890	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00891	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00892	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00893	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00894	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00895	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00896	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00897	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00898	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00899	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00900	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00901	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00902	RSS	Russian	EUR	European Ancestry
hgdp	HGDP00904	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00905	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00906	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00907	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00908	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00909	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00910	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00911	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00912	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00913	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00914	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00916	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00917	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00918	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00919	MND	Mandenka	AFR	African Ancestry
hgdp	HGDP00920	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00924	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00925	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00926	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00929	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00930	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00931	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00933	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00934	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00935	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00937	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00938	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00939	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00940	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00941	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00942	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00943	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00944	YRI	Yoruba	AFR	African Ancestry
hgdp	HGDP00945	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00946	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00947	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00948	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00949	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00950	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00952	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00953	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00954	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00955	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00957	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00958	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00959	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00960	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00961	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00962	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00963	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00964	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00965	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00966	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00967	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00968	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00969	YKT	Yakut	EAS	East Asian Ancestry
hgdp	HGDP00970	CLM	Colombian	AMR	American Ancestry
hgdp	HGDP00971	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00972	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00973	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00974	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00975	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00976	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00977	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP00981	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00983	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00984	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00985	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00986	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00992	SAN	San	AFR	African Ancestry
hgdp	HGDP00993	BSA	Bantu South Africa	AFR	African Ancestry
hgdp	HGDP00994	BSA	Bantu South Africa	AFR	African Ancestry
hgdp	HGDP00995	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP00999	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP01001	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP01006	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP01009	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP01010	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP01013	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP01014	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP01019	KRT	Karitiana	AMR	American Ancestry
hgdp	HGDP01021	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP01023	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP01024	HAN	Han	EAS	East Asian Ancestry
hgdp	HGDP01027	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP01029	SAN	San	AFR	African Ancestry
hgdp	HGDP01031	BSA	Bantu South Africa	AFR	African Ancestry
hgdp	HGDP01033	BSA	Bantu South Africa	AFR	African Ancestry
hgdp	HGDP01037	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01041	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01043	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01050	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01051	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01053	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01055	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01056	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01057	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01058	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01059	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01060	PIM	Pima	AMR	American Ancestry
hgdp	HGDP01062	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01063	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01064	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01065	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01066	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01067	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01068	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01069	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01070	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01071	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01072	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01073	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01074	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01075	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01077	SRD	Sardinian	EUR	European Ancestry
hgdp	HGDP01081	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP01086	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP01087	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP01090	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP01092	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP01094	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP01096	TUJ	Tujia	EAS	East Asian Ancestry
hgdp	HGDP01097	TUJ	Tujia	EAS	East Asian Ancestry
hgdp	HGDP01099	TUJ	Tujia	EAS	East Asian Ancestry
hgdp	HGDP01100	TUJ	Tujia	EAS	East Asian Ancestry
hgdp	HGDP01101	TUJ	Tujia	EAS	East Asian Ancestry
hgdp	HGDP01102	TUJ	Tujia	EAS	East Asian Ancestry
hgdp	HGDP01103	TUJ	Tujia	EAS	East Asian Ancestry
hgdp	HGDP01104	TUJ	Tujia	EAS	East Asian Ancestry
hgdp	HGDP01149	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01151	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01152	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01155	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01156	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01157	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01161	TSC	Tuscan	EUR	European Ancestry
hgdp	HGDP01162	TSC	Tuscan	EUR	European Ancestry
hgdp	HGDP01164	TSC	Tuscan	EUR	European Ancestry
hgdp	HGDP01166	TSC	Tuscan	EUR	European Ancestry
hgdp	HGDP01167	TSC	Tuscan	EUR	European Ancestry
hgdp	HGDP01169	TSC	Tuscan	EUR	European Ancestry
hgdp	HGDP01171	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01173	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01174	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01177	BRI	Bergamo Italian	EUR	European Ancestry
hgdp	HGDP01180	YI	Yi	EAS	East Asian Ancestry
hgdp	HGDP01181	YI	Yi	EAS	East Asian Ancestry
hgdp	HGDP01182	YI	Yi	EAS	East Asian Ancestry
hgdp	HGDP01183	YI	Yi	EAS	East Asian Ancestry
hgdp	HGDP01184	YI	Yi	EAS	East Asian Ancestry
hgdp	HGDP01185	YI	Yi	EAS	East Asian Ancestry
hgdp	HGDP01186	YI	Yi	EAS	East Asian Ancestry
hgdp	HGDP01187	YI	Yi	EAS	East Asian Ancestry
hgdp	HGDP01189	MIA	Miao	EAS	East Asian Ancestry
hgdp	HGDP01190	MIA	Miao	EAS	East Asian Ancestry
