source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
1000g	HG03048	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03049	female	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03050	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03052	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03054	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03055	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03056	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03057	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03058	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03060	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03061	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03063	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03064	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03065	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03066	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03069	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03072	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03073	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03074	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03077	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03078	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03079	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03081	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03082	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03084	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03085	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03086	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03088	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03091	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03095	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03096	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03097	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03098	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03099	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03100	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03101	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03103	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03105	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03108	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03109	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03110	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03111	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03112	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03113	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03114	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03115	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03116	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03117	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03118	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03119	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03120	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03121	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03122	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03123	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03124	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03125	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03126	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03127	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03128	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03129	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03130	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03131	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03132	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03133	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03134	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03135	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03136	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03137	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03139	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03157	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03159	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03160	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03161	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03162	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03163	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03164	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03166	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03168	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03169	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03170	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03172	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03175	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03189	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03190	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03191	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03193	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03195	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03196	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03197	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03198	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03199	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03200	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03202	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03209	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03212	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03224	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03225	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03228	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03229	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03230	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03234	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03235	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03236	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03237	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03238	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03239	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03240	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03241	female	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03242	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03246	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03247	female	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03248	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03249	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03250	female	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03251	female	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03258	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03259	female	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03260	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03265	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03267	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03268	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03269	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03270	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03271	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03272	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03279	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03280	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03291	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03294	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03295	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03296	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03297	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03298	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03299	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03300	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03301	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03302	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03303	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03304	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03305	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03306	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03307	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03308	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03309	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03310	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03311	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03312	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03313	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03314	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03342	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03343	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03344	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03350	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03351	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03352	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03354	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03363	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03366	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03367	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03368	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03369	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03370	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03371	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03372	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03373	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03374	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03376	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03378	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03380	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03382	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03385	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03388	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03391	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03394	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03397	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03401	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03410	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03419	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03428	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03432	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03433	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03436	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03437	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03438	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03439	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03442	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03445	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03446	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03449	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03451	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03452	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03453	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03454	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03455	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03456	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03457	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03458	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03460	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03461	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03464	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03469	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03470	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03472	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03473	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03476	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03478	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03479	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03480	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03484	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03485	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03486	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03487	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03488	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03489	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03490	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03491	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03492	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG03499	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03511	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03514	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03515	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03516	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03517	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03518	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03519	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03520	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03521	male	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03522	female	ESN	Esan	Esan in Nigeria	AFR	African Ancestry	9.06666	7.483333
1000g	HG03538	male	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03539	female	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03540	female	GWD	Gambian Mandinka	Gambian in Western Division, The Gambia - Mandinka	AFR	African Ancestry	13.454876	-16.579032
1000g	HG03547	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03548	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03556	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03557	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03558	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03559	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03563	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03565	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03567	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03571	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03572	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03574	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03575	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03576	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03577	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03578	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03579	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03582	male	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03583	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03584	female	MSL	Mende	Mende in Sierra Leone	AFR	African Ancestry	8.48	-13.23
1000g	HG03585	male	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03589	female	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03593	male	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03594	male	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03595	female	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03596	male	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03598	female	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03600	male	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03603	male	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03604	female	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03605	female	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03606	male	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03607	female	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
1000g	HG03611	female	BEB	Bengali	Bengali in Bangladesh	SAS	South Asian Ancestry	23.7	90.35
